comments,label,ChatGLM_predict,label_predict
刚收到货，从发货到收到很快，机子很好，没有什么磨损。而且配置都如产品介绍所说。可以说是相当棒！,1,这段话的情感是积极的。,1
1、外观的确不错；2、输姓名的时候把名字里常用字放前面，比较为人着想。因为我的卡补回来号码全没了，100多个重新输过，体会比较深刻；3、声音不错；4、键盘设计的不错，按起来舒服。,1,这段文字的情感是积极的。,1
"键盘还是要贴膜才好, 内存问题,我基本不玩游戏,不需要那么多内存. 再说内存便宜,都不是问题.",0,情感是积极。,1
外观很好，性能可以。,1,积极。,1
1.早餐是我迄今为止见到的最差的!简直绝无仅有啊!还好有几个鸡蛋可以稍微安慰一下肚子.2.地毯好像经过2次描绘:地毯+污垢!,0,这段文字的情感是消极的。,0
1.外观漂亮，十足高档手机2.通话非常好，声音清晰，前面说N60信号不稳的朋友，可能买到水货了吧？3.旋屏+手写+320*240清晰度，超越同价位所有外国手机4.影音效果一流，MP3功能不输索爱W800C5.照相不错，插值提升的效果约等于300万像素级DC，特别是夜拍和近拍效果特好6.智能功能强，手写板+日程+任务+电子书+JAVA扩充7.待机时间长，一天看一部电影+听3小时MP3+拍50张照片+打半小时电话，厚电可撑3天。如果不怎么使用，可以待机5天左右8.优点太多了，比我用过的诺基亚，索爱，摩托的机子都好。估计我以后不会买外国货了,1,情感是积极。,1
因为大部分DVD的声音根本听不清楚。只有第一张第六张是好的。现在很后悔买了这个产品。看来盗版的东西真是要碰运气的。,0,这段话的情感是消极的。,0
配置合理，赠品丰厚，大品牌，值得信赖！装上赠送的1G内存，2G跑起来vista速度还是不错的！,1,这段话的情感是积极的。,1
本来满心欢喜的买回这本畅销书，可是还没看完，书的封底就快脱落了。根据我买书多年的经验来看，从书的纸张、印刷质量、包装和内容来看，有理由相信我买到的是影印版。,0,这段话的情感是消极的。,0
钱德勒的书，本本都是真正的精品，给予任何高的评价也不为过。所谓真正的艺术，是存在的，比如这本书。文字上行云流水般，酣畅淋漓。情节上出神入化，丝毫不牵强造作。意境上松弛有度，回味悠长。这样的书，读来令人心旷神怡，不舍放下。比喻用的鬼斧神工，充满智慧。这就是艺术品。中国的作家/作品是属于农村的，钱德勒的小说是属于城市的 --- 这是王朔说的话。,1,这段话的情感是积极的。,1
快4岁的女儿很喜欢!同时买的还有《女孩子必读的100个公主故事》，因为女儿近期特别喜欢迪士尼的公主，所以买了，同是买了卡梅拉的全套加这个第七册，没想到女儿听公主故事只是听，而这个卡梅拉的她听了还要自己拿过来不断翻看，还发出咯咯的笑声。。。。。。看了几遍了，我发现这是我这几年买的书里她最喜欢的书..,0,这段话的情感是积极的。,1
天下文章一大抄，这本书写的太教条，完全没有实践性，不如看：如何说孩子才肯听……，相比较“如何”更具有趣味性、实践性、更能深入人心我买了一堆这方面的书，都和“如何”的内容一样，所以，我就代替大家花钱了,0,这段话的情感是消极的。其中，第一句话表达了作者对这本书的不满，认为其写的太教条，完全没有实践性。第二句话则表达了作者对“如何说孩子才肯听”这本书的欣赏，认为相对于这本书，该书更具有趣味性、实践性、更能深入人心。最后，作者表示自己买了一堆这方面的书，但与“如何”的内容一样，因此代替大家花钱了。整个段落表达了作者对现有书籍的不满和对“如何”这本书的赞赏，情感是消极的。,0
发信息超快！就是联想功能略显逊色，改进之后便是完美！！手感很棒！GPRS功能虽然很好且方便就是太费钱了呵呵！当然和手机是没关系的拉！！我准备再买一个,1,这段话的情感是积极的。,1
"触摸板太小不好用,6芯电池太大太重而且笔记本就不能平放了(所以还准备买个3芯电池),镜面屏幕反光,vista不是business版,无赠品.中通快递太低端了,太慢,建议不要省邮费.",0,"这段话的情感是消极的。 

1. 触摸板太小不好用：这暗示了使用该设备时存在困难，可能会降低使用体验，因此可能会对情感产生负面影响。

2. 6芯电池太大太重：这意味着使用该设备时可能会感到不便，可能会降低使用体验，这也会对其情感产生负面影响。

3. 镜面屏幕反光：这可能会让人感到不舒服，影响使用体验，这也会对情感产生负面影响。

4.vista不是business版：这暗示了该设备可能没有适用于商务用途的版本，这可能会让人感到失望，影响使用体验，这也会对情感产生负面影响。

5. 无赠品：这可能会让人感到失落，影响使用体验，这也会对情感产生负面影响。

6. 中通快递太低端了，太慢：这可能会让人感到不满意，影响使用体验，这也会对情感产生负面影响。

因此，这段话的情感是消极的。",0
1.机身稍厚； 2.没有充分地利用内存，机身仅能存储200个电话号码和十几首铃声； 3.没有红外线接口；,0,情感是消极。,0
生活永远是最打动人的。不管在哪个国家，亲情的道理是一样的，陪伴玩耍、护佑、教育、关心、糊涂……点点滴滴，尽在纸端。更让我感动的是，这部不朽的漫画，诞生于德国最黑暗的时代，作者颠沛流离，生活动荡，可是，爱的力量超越一切，它埋藏了苦难，把温暖、温情、温和的情感永远保留下来。现在人们生活好了，可是却好像不太会带孩子了，“亲子”成了一个市场上的商业品种，啼笑皆非。,1,这段话的情感是积极的。虽然提到了亲情、家庭的重要性，以及漫画诞生于困难时期，但是强调了爱的力量，可以战胜一切，表达了积极的情感。此外，描述了现在人们可能不太会带孩子的情况，但也表达了一些乐观的观点，即这并不代表爱已经消失了。因此，整个段落的情感是积极的。,1
1.钢琴烤漆确实和ThinkPad给人一贯的稳重感觉不符。而且容易沾指纹。 2.此机好像不能使用网上流传的SL400的Vista Ultimate系统恢复光盘。 3.镜面屏反光比较严重，有点不爽.,0,"这段话的情感是消极的。

1. 描述了钢琴烤漆的外观问题，这可能会削弱人们对ThinkPad沉稳的印象，导致情感消极。
2. 指出了机器无法使用流传的vista Ultimate系统恢复光盘，这可能会让人感到失望和困惑，导致情感消极。
3. 描述了镜面屏反光的问题，这可能会让人感到不舒服和视觉干扰，导致情感消极。",0
这本书说实话不太好用，讲的东西不会让我觉得学到了什么。只是一些平时日常生活中用错的地方，在网上随便搜一搜就有。,0,这段话的情感是消极的。,0
"早餐很差劲,不过一般这种地方的四星也差不多就这样了.",0,情感是消极的。,0
经常收不到短信息,0,积极。,1
"最大的优势是距火车站很近,坐公交去龙门石窟、关林庙等景点十分方便。宾馆设施太陈旧，电视效果差。",0,这段话的情感是消极的。,0
没有电话录音功能，手机特殊功能里没有英汉双语词典。朴实的外观，内在的品质，扩充内存后可以听MP3、看3GP格式的电影、看电子书。我很喜欢。有该机的朋友可以一起探讨QQ：539522629,1,这段话的情感是积极的。虽然该手机没有电话录音功能，但具有朴实外观和内在品质，扩充内存后可以听MP3、看3GP格式的电影、看电子书。此外，作者还描述了自己很喜欢该手机，可以与朋友探讨，这表明积极情感。,1
"你妈逼监管部门都死绝了吗？ /可怕，以后别吃蒙牛制品了 ,自打三聚事故后蒙牛、伊利就被我和家人封杀了!抵制蒙牛一切产品，这个企业已经烂透了。",0,这段话的情感是消极的。其中包含了一些负面的、令人不安的言语和描述，表达了作者对于蒙牛和伊利公司的不满和抵制。,0
屏幕面积较大，看起来心里宽敞，文本显示效果也相当出色，说真的字迹、图片都很细腻（呵呵……外行人一定认为是又是日本货）。铃声音量较大，支持WAV及MP3等格式铃声。优良的处理器辅之24MB记忆容量，整机的反应速度十分迅速。除此之外﹐强大PalmＯＳ掌上型计算机功能让人叹服，它可以与Microsoft Outlook和Palm桌面软件进行同步﹐因此您所有已经存在的连络人资料只需轻松点击便可传输到Ｔｒｅｏ６００上。,1,这段话的情感是积极的。,1
